,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
1243,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,2258.463,2015,6,Millions,2,Two
1244,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,434.786,2015,6,Millions,2,Two
1245,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,2956.861,2015,6,Millions,2,Two
1246,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,481.006,2015,6,Millions,2,Two
1247,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,2773.94,2015,6,Millions,2,Two
1248,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,521.296,2015,6,Millions,2,Two
1249,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,2679.866,2015,6,Millions,2,Two
1250,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,499.093,2015,6,Millions,2,Two
1251,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,2708.861,2015,6,Millions,2,Two
1252,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,516.414,2015,6,Millions,2,Two
1253,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,2277.533,2015,6,Millions,2,Two
1254,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,490.935,2015,6,Millions,2,Two
1255,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,2489.483,2015,6,Millions,2,Two
1256,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,453.393,2015,6,Millions,2,Two
1257,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,3343.372,2015,6,Millions,2,Two
1258,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,428.497,2015,6,Millions,2,Two
1259,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,2623.268,2015,6,Millions,2,Two
1260,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,474.518,2015,6,Millions,2,Two
1261,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,2724.24,2015,6,Millions,2,Two
1262,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,414.785,2015,6,Millions,2,Two
1263,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,2700.984,2015,6,Millions,2,Two
1264,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,485.533,2015,6,Millions,2,Two
1265,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,4029.813,2015,6,Millions,2,Two
1266,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,682.499,2015,6,Millions,2,Two
1267,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,4395.687,2015,6,Millions,2,Two
1268,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,695.65,2015,6,Millions,2,Two
1269,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,4445.973,2015,6,Millions,2,Two
1270,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,698.763,2015,6,Millions,2,Two
1271,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,6168.076,2015,6,Millions,2,Two
1272,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,1419.937,2015,6,Millions,2,Two
1273,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,5693.3,2015,6,Millions,2,Two
1274,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,1148.328,2015,6,Millions,2,Two
1275,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,5868.29,2015,6,Millions,2,Two
1276,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,1242.187,2015,6,Millions,2,Two
1277,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,5916.882,2015,6,Millions,2,Two
1278,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,1119.545,2015,6,Millions,2,Two
1279,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,6630.271,2015,6,Millions,2,Two
1280,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,1202.188,2015,6,Millions,2,Two
1281,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,7720.583,2015,6,Millions,2,Two
1282,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,1334.973,2015,6,Millions,2,Two
1283,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,7723.229,2015,6,Millions,2,Two
1284,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,1370.11,2015,6,Millions,2,Two
1285,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,8639.888,2015,6,Millions,2,Two
1286,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,1538.256,2015,6,Millions,2,Two
1287,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,8477.978,2015,6,Millions,2,Two
1288,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,1234.474,2015,6,Millions,2,Two
1289,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,8425.557,2015,6,Millions,2,Two
1290,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,1250.017,2015,6,Millions,2,Two
1291,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,8981.304,2015,6,Millions,2,Two
1292,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,1553.937,2015,6,Millions,2,Two
1293,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,7499.948,2015,6,Millions,2,Two
1294,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,1066.161,2015,6,Millions,2,Two
1295,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,7194.999,2015,6,Millions,2,Two
1296,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,1072.376,2015,6,Millions,2,Two
1297,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,7845.688,2015,6,Millions,2,Two
1298,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,1211.074,2015,6,Millions,2,Two
1299,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,8346.481,2015,6,Millions,2,Two
1300,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,1385.765,2015,6,Millions,2,Two
1301,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,8516.963,2015,6,Millions,2,Two
1302,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BEL,Belgium,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,1461.829,2015,6,Millions,2,Two
1303,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,11939.893,2015,6,Millions,2,Two
1304,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,1574.992,2015,6,Millions,2,Two
1305,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,13695.143,2015,6,Millions,2,Two
1306,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,1970.049,2015,6,Millions,2,Two
1307,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,14134.38,2015,6,Millions,2,Two
1308,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,2010.845,2015,6,Millions,2,Two
1309,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,13488.675,2015,6,Millions,2,Two
1310,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,1724.986,2015,6,Millions,2,Two
1311,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,11300.34,2015,6,Millions,2,Two
1312,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,1333.321,2015,6,Millions,2,Two
1313,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,12265.697,2015,6,Millions,2,Two
1314,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,1448.042,2015,6,Millions,2,Two
1315,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,11379.631,2015,6,Millions,2,Two
1316,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,1387.059,2015,6,Millions,2,Two
1317,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,11469.859,2015,6,Millions,2,Two
1318,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,1683.994,2015,6,Millions,2,Two
1319,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,10376.632,2015,6,Millions,2,Two
1320,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,1480.638,2015,6,Millions,2,Two
1321,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,10037.553,2015,6,Millions,2,Two
1322,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,DEU,Germany,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,1468.007,2015,6,Millions,2,Two
